ID (id),Name (nm),Type (Base),Type (de),Type (es),Type (fr),Type (id),Type (it),Type (ja),Type (ko),Type (pt),Type (ru),Type (th),Type (vi),Type (zh-Hans),Type (zh-Hant),Spirit (Base),Spirit (de),Spirit (es),Spirit (fr),Spirit (id),Spirit (it),Spirit (ja),Spirit (ko),Spirit (pt),Spirit (ru),Spirit (th),Spirit (vi),Spirit (zh-Hans),Spirit (zh-Hant),Cost (cst),Currency (Base),Currency (de),Currency (es),Currency (fr),Currency (id),Currency (it),Currency (ja),Currency (ko),Currency (pt),Currency (ru),Currency (th),Currency (vi),Currency (zh-Hans),Currency (zh-Hant),Dependency ID (dep),Tree Tier (tt),Tree Order (to),Event (Base),Event (de),Event (es),Event (fr),Event (id),Event (it),Event (ja),Event (ko),Event (pt),Event (ru),Event (th),Event (vi),Event (zh-Hans),Event (zh-Hant),Acquisition (ta)
2495179760,CharSkyKid_Prop_RugSmallSolid_AP23Pianist,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,The Pianist’s Beginnings,Die Anfänge des Pianisten,Los comienzos del pianista,Les débuts du Pianiste,Permulaan Sang Pianis,Pianista principiante,駆けだしのピアニスト,피아노 연주자의 시작,Os Primórdios do Pianista,Становление пианиста,จุดเริ่มต้นของนักเปียโน,Sự Khởi Đầu Của Nghệ Sĩ Piano,钢琴家的起步,鋼琴家的起步,30,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,94932088,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
212375421,lootbox_epic_ap23_pianist_stage1_04,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,The Pianist’s Beginnings,Die Anfänge des Pianisten,Los comienzos del pianista,Les débuts du Pianiste,Permulaan Sang Pianis,Pianista principiante,駆けだしのピアニスト,피아노 연주자의 시작,Os Primórdios do Pianista,Становление пианиста,จุดเริ่มต้นของนักเปียโน,Sự Khởi Đầu Của Nghệ Sĩ Piano,钢琴家的起步,鋼琴家的起步,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,2495179760,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
596722815,heart_ap23_pianist_stage1,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,The Pianist’s Beginnings,Die Anfänge des Pianisten,Los comienzos del pianista,Les débuts du Pianiste,Permulaan Sang Pianis,Pianista principiante,駆けだしのピアニスト,피아노 연주자의 시작,Os Primórdios do Pianista,Становление пианиста,จุดเริ่มต้นของนักเปียโน,Sự Khởi Đầu Của Nghệ Sĩ Piano,钢琴家的起步,鋼琴家的起步,3,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,2495179760,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
2206820531,CharSkyKid_Hair_AP23CellistBun,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,The Cellist’s Beginnings,Die Anfänge der Cellistin,Los comienzos del chelista,Les débuts de la Violoncelliste,Permulaan Sang Pemain Cello,Violoncellista principiante,駆けだしのチェリスト,첼로 연주자의 시작,Os Primórdios da Violoncelista,Становление виолончелистки,จุดเริ่มต้นของนักเชลโล,Sự Khởi Đầu Của Nghệ Sĩ Cello,大提琴家的起步,大提琴家的起步,20,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,0,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
2686070975,lootbox_epic_ap23_cello_stage1_01,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,The Cellist’s Beginnings,Die Anfänge der Cellistin,Los comienzos del chelista,Les débuts de la Violoncelliste,Permulaan Sang Pemain Cello,Violoncellista principiante,駆けだしのチェリスト,첼로 연주자의 시작,Os Primórdios da Violoncelista,Становление виолончелистки,จุดเริ่มต้นของนักเชลโล,Sự Khởi Đầu Của Nghệ Sĩ Cello,大提琴家的起步,大提琴家的起步,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,2206820531,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
2702848594,lootbox_epic_ap23_cello_stage1_02,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,The Cellist’s Beginnings,Die Anfänge der Cellistin,Los comienzos del chelista,Les débuts de la Violoncelliste,Permulaan Sang Pemain Cello,Violoncellista principiante,駆けだしのチェリスト,첼로 연주자의 시작,Os Primórdios da Violoncelista,Становление виолончелистки,จุดเริ่มต้นของนักเชลโล,Sự Khởi Đầu Của Nghệ Sĩ Cello,大提琴家的起步,大提琴家的起步,26,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,2206820531,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
532493211,CharSkyKid_Prop_AP23WallPosterConch,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,The Cellist’s Beginnings,Die Anfänge der Cellistin,Los comienzos del chelista,Les débuts de la Violoncelliste,Permulaan Sang Pemain Cello,Violoncellista principiante,駆けだしのチェリスト,첼로 연주자의 시작,Os Primórdios da Violoncelista,Становление виолончелистки,จุดเริ่มต้นของนักเชลโล,Sự Khởi Đầu Của Nghệ Sĩ Cello,大提琴家的起步,大提琴家的起步,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,2702848594,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
3365769672,CharSkyKid_Body_AP23CellistBasic,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,The Cellist’s Beginnings,Die Anfänge der Cellistin,Los comienzos del chelista,Les débuts de la Violoncelliste,Permulaan Sang Pemain Cello,Violoncellista principiante,駆けだしのチェリスト,첼로 연주자의 시작,Os Primórdios da Violoncelista,Становление виолончелистки,จุดเริ่มต้นของนักเชลโล,Sự Khởi Đầu Của Nghệ Sĩ Cello,大提琴家的起步,大提琴家的起步,32,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,2702848594,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
2719626213,lootbox_epic_ap23_cello_stage1_03,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,The Cellist’s Beginnings,Die Anfänge der Cellistin,Los comienzos del chelista,Les débuts de la Violoncelliste,Permulaan Sang Pemain Cello,Violoncellista principiante,駆けだしのチェリスト,첼로 연주자의 시작,Os Primórdios da Violoncelista,Становление виолончелистки,จุดเริ่มต้นของนักเชลโล,Sự Khởi Đầu Của Nghệ Sĩ Cello,大提琴家的起步,大提琴家的起步,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,3365769672,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
3812552696,heart_ap23_cello_stage1,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,The Cellist’s Beginnings,Die Anfänge der Cellistin,Los comienzos del chelista,Les débuts de la Violoncelliste,Permulaan Sang Pemain Cello,Violoncellista principiante,駆けだしのチェリスト,첼로 연주자의 시작,Os Primórdios da Violoncelista,Становление виолончелистки,จุดเริ่มต้นของนักเชลโล,Sự Khởi Đầu Của Nghệ Sĩ Cello,大提琴家的起步,大提琴家的起步,3,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,3365769672,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
2653183697,lootbox_epic_ap23_pianist_stage2_01,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,The Pianist’s Flourishing,Das Aufblühen des Pianisten,La prosperidad del pianista,L’éclosion du Pianiste,Perkembangan Sang Pianis,Pianista esperto,栄光のピアニスト,피아노 연주자의 전성기,O Desabrochar do Pianista,Зенит пианиста,การเจริญเติบโตของนักเปียโน,Sự Thành Công Của Nghệ Sĩ Piano,钢琴家的巅峰,鋼琴家的巔峰,12,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,0,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
2142899329,CharSkyKid_Prop_AP23WallPosterPiano,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,The Pianist’s Flourishing,Das Aufblühen des Pianisten,La prosperidad del pianista,L’éclosion du Pianiste,Perkembangan Sang Pianis,Pianista esperto,栄光のピアニスト,피아노 연주자의 전성기,O Desabrochar do Pianista,Зенит пианиста,การเจริญเติบโตของนักเปียโน,Sự Thành Công Của Nghệ Sĩ Piano,钢琴家的巅峰,鋼琴家的巔峰,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,2653183697,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
884373594,CharSkyKid_Feet_AP23WrapSandals,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,The Pianist’s Flourishing,Das Aufblühen des Pianisten,La prosperidad del pianista,L’éclosion du Pianiste,Perkembangan Sang Pianis,Pianista esperto,栄光のピアニスト,피아노 연주자의 전성기,O Desabrochar do Pianista,Зенит пианиста,การเจริญเติบโตของนักเปียโน,Sự Thành Công Của Nghệ Sĩ Piano,钢琴家的巅峰,鋼琴家的巔峰,22,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,2653183697,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
2602850840,lootbox_epic_ap23_pianist_stage2_02,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,The Pianist’s Flourishing,Das Aufblühen des Pianisten,La prosperidad del pianista,L’éclosion du Pianiste,Perkembangan Sang Pianis,Pianista esperto,栄光のピアニスト,피아노 연주자의 전성기,O Desabrochar do Pianista,Зенит пианиста,การเจริญเติบโตของนักเปียโน,Sự Thành Công Của Nghệ Sĩ Piano,钢琴家的巅峰,鋼琴家的巔峰,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,884373594,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
2619628459,lootbox_epic_ap23_pianist_stage2_03,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,The Pianist’s Flourishing,Das Aufblühen des Pianisten,La prosperidad del pianista,L’éclosion du Pianiste,Perkembangan Sang Pianis,Pianista esperto,栄光のピアニスト,피아노 연주자의 전성기,O Desabrochar do Pianista,Зенит пианиста,การเจริญเติบโตของนักเปียโน,Sự Thành Công Của Nghệ Sĩ Piano,钢琴家的巅峰,鋼琴家的巔峰,26,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,884373594,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
717260699,CharSkyKid_Body_AP23PianistSuit,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,The Pianist’s Flourishing,Das Aufblühen des Pianisten,La prosperidad del pianista,L’éclosion du Pianiste,Perkembangan Sang Pianis,Pianista esperto,栄光のピアニスト,피아노 연주자의 전성기,O Desabrochar do Pianista,Зенит пианиста,การเจริญเติบโตของนักเปียโน,Sự Thành Công Của Nghệ Sĩ Piano,钢琴家的巅峰,鋼琴家的巔峰,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,2619628459,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
613500434,heart_ap23_pianist_stage2,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,season_heart,The Pianist’s Flourishing,Das Aufblühen des Pianisten,La prosperidad del pianista,L’éclosion du Pianiste,Perkembangan Sang Pianis,Pianista esperto,栄光のピアニスト,피아노 연주자의 전성기,O Desabrochar do Pianista,Зенит пианиста,การเจริญเติบโตของนักเปียโน,Sự Thành Công Của Nghệ Sĩ Piano,钢琴家的巅峰,鋼琴家的巔峰,3,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,2619628459,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
4167329804,CharSkyKid_Prop_RugSmallSolid_AP23Cellist,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,The Cellist’s Flourishing,Das Aufblühen der Cellistin,La prosperidad del chelista,L’éclosion de la Violoncelliste,Perkembangan Sang Pemain Cello,Violoncellista esperta,栄光のチェリスト,첼로 연주자의 전성기,O Desabrochar da Violoncelista,Зенит виолончелистки,การเจริญเติบโตของนักเชลโล,Sự Thành Công Của Nghệ Sĩ Cello,大提琴家的巅峰,大提琴家的巔峰,16,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,0,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
1705841768,lootbox_epic_ap23_cello_stage2_01,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,The Cellist’s Flourishing,Das Aufblühen der Cellistin,La prosperidad del chelista,L’éclosion de la Violoncelliste,Perkembangan Sang Pemain Cello,Violoncellista esperta,栄光のチェリスト,첼로 연주자의 전성기,O Desabrochar da Violoncelista,Зенит виолончелистки,การเจริญเติบโตของนักเชลโล,Sự Thành Công Của Nghệ Sĩ Cello,大提琴家的巅峰,大提琴家的巔峰,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,4167329804,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
1756174625,lootbox_epic_ap23_cello_stage2_02,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,The Cellist’s Flourishing,Das Aufblühen der Cellistin,La prosperidad del chelista,L’éclosion de la Violoncelliste,Perkembangan Sang Pemain Cello,Violoncellista esperta,栄光のチェリスト,첼로 연주자의 전성기,O Desabrochar da Violoncelista,Зенит виолончелистки,การเจริญเติบโตของนักเชลโล,Sự Thành Công Của Nghệ Sĩ Cello,大提琴家的巅峰,大提琴家的巔峰,18,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,4167329804,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
3560476573,CharSkyKid_Prop_AP23WallPosterCello,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,The Cellist’s Flourishing,Das Aufblühen der Cellistin,La prosperidad del chelista,L’éclosion de la Violoncelliste,Perkembangan Sang Pemain Cello,Violoncellista esperta,栄光のチェリスト,첼로 연주자의 전성기,O Desabrochar da Violoncelista,Зенит виолончелистки,การเจริญเติบโตของนักเชลโล,Sự Thành Công Của Nghệ Sĩ Cello,大提琴家的巅峰,大提琴家的巔峰,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,1756174625,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
2338894131,CharSkyKid_Wing_AP23CellistCloak,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,The Cellist’s Flourishing,Das Aufblühen der Cellistin,La prosperidad del chelista,L’éclosion de la Violoncelliste,Perkembangan Sang Pemain Cello,Violoncellista esperta,栄光のチェリスト,첼로 연주자의 전성기,O Desabrochar da Violoncelista,Зенит виолончелистки,การเจริญเติบโตของนักเชลโล,Sự Thành Công Của Nghệ Sĩ Cello,大提琴家的巅峰,大提琴家的巔峰,22,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,1756174625,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
1739397006,lootbox_epic_ap23_cello_stage2_03,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,The Cellist’s Flourishing,Das Aufblühen der Cellistin,La prosperidad del chelista,L’éclosion de la Violoncelliste,Perkembangan Sang Pemain Cello,Violoncellista esperta,栄光のチェリスト,첼로 연주자의 전성기,O Desabrochar da Violoncelista,Зенит виолончелистки,การเจริญเติบโตของนักเชลโล,Sự Thành Công Của Nghệ Sĩ Cello,大提琴家的巅峰,大提琴家的巔峰,0,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,2338894131,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
1789729863,lootbox_epic_ap23_cello_stage2_04,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,The Cellist’s Flourishing,Das Aufblühen der Cellistin,La prosperidad del chelista,L’éclosion de la Violoncelliste,Perkembangan Sang Pemain Cello,Violoncellista esperta,栄光のチェリスト,첼로 연주자의 전성기,O Desabrochar da Violoncelista,Зенит виолончелистки,การเจริญเติบโตของนักเชลโล,Sự Thành Công Của Nghệ Sĩ Cello,大提琴家的巅峰,大提琴家的巔峰,24,Season Candle,Saisonkerze,Vela de temporada,Bougie de saison,Lilin Musiman,Candela stagionale,シーズンキャンドル,시즌양초,Vela Sazonal,Сезонная свеча,เทียนประจำฤดูกาล,Nến Mùa,季节蜡烛,季節蠟燭,2338894131,,,Season of Duets,Saison der Duette,Temporada de los duetos,Saison des Duos,Musim Duet,Stagione dei Duetti,重なる音色の季節,듀엣의 시즌,Temporada de Duetos,Сезон Дуэтов,ฤดูกาลบรรเลงคู่,Mùa Song Tấu,二重奏季,二重奏季,spirit_unlock
